biz_no,company_name,company_size,company_type,industry_code,industry_name,zip_code,address,region,city_district,phone_number,email,fax_number,gfc_transaction_yn,group_transaction_yn,ked_transaction_yn,patent_transaction_yn,establish_date,corporate_reg_no,representative_name,national_pension,pension_count,pension_date,employee_count,jibun_address
2658702168,님부스(유),소기업,유한회사,C33302,놀이터용 장비 제조업,12129.0,경기 남양주시 진건읍 진건오남로390번길 76-7 (송능리),경기,남양주시,031 529 5031,dordor83@naver.com,031 529 5034,N,N,Y,Y,20210324.0,2841140003283.0,강*민,15.0,14,20241231,14,경기 남양주시 진건읍 송능리 208번지
2248701756,(주)나인,소상공인,주식회사,F42500,시설물 유지관리 공사업,12034.0,경기 남양주시 수동면 소래비로 358 (송천리),경기,남양주시,031 557 4696,nine4d@naver.com,031 557 4697,N,N,N,Y,20200304.0,1614110048138.0,구*범,9.0,6,20250905,6,경기 남양주시 수동면 송천리 505-19번지
1268176868,(주)케이엔알,소상공인,주식회사,C27213,"물질 검사, 측정 및 분석기구 제조업",12035.0,경기 남양주시 화도읍 비룡로 244-21 (가곡리),경기,남양주시,031 592 0489,knr@eknr.com,031 591 0492,N,N,Y,Y,20040203.0,1342110063084.0,심*현,13.0,8,20250530,8,경기 남양주시 화도읍 가곡리 191-3번지
6268802792,(주)커스텀팩키지,소기업,주식회사,M73209,"패션, 섬유류 및 기타 전문 디자인업",12248.0,"경기 남양주시 다산순환로 20, 9층 제에이에이09-057호 (다산동,다산현대프리미엄캠퍼스)",경기,남양주시,,,,N,N,N,N,20230419.0,2841110410054.0,천*용,5.0,5,20241231,5,경기 남양주시 다산동 6143번지 다산현대프리미엄캠퍼스 9층 제에이에이09-057호
2278125115,(주)비앤케이트레이딩,소기업,주식회사,C13221,침구 및 관련제품 제조업,12244.0,경기 남양주시 다산지금로163번안길 30 (수석동),경기,남양주시,,,,N,N,N,N,20231218.0,1357110226160.0,홍*호,5.0,10,20241231,10,경기 남양주시 수석동 1107-3번지
1328133582,(주)대연,소기업,주식회사,C25999,그 외 기타 분류 안된 금속 가공 제품 제조업,12178.0,경기 남양주시 화도읍 가구단지1길 33-28 (녹촌리),경기,남양주시,031 594 4801,dy@dydeco.co.kr,031 594 2226,N,N,N,Y,20000126.0,1152110032371.0,김*연,15.0,12,20241231,12,경기 남양주시 화도읍 녹촌리 산31-18번지
6988602264,(주)링크앤무빙,소상공인,주식회사,H49301,일반 화물자동차 운송업,12075.0,경기 남양주시 진접읍 금강로927번길 38 (내곡리),경기,남양주시,,,,N,N,N,N,20210312.0,2841110253818.0,남*진,5.0,5,20241231,5,경기 남양주시 진접읍 내곡리 302-3번지
5688100766,하나산업(주),중기업,주식회사,G46791,재생용 재료 수집 및 판매업,12034.0,"경기 남양주시 수동면 소래비로416번길 24, 1층 (송천리)",경기,남양주시,031 559 3610,,031 559 3620,N,N,N,N,20170724.0,2841110176945.0,최*경,5.0,6,20241231,6,경기 남양주시 수동면 송천리 241번지 1층
2068670393,(주)제이와이라이팅,소상공인,주식회사,C28422,일반용 전기 조명장치 제조업,12269.0,경기 남양주시 와부읍 궁촌로 101 (도곡리),경기,남양주시,02 22053382,,02 22053383,N,N,N,N,20121005.0,1101114974310.0,유*열,6.0,5,20250903,5,경기 남양주시 와부읍 도곡리 719-10번지
6998801904,(주)신성토건,소상공인,주식회사,F42412,"도배, 실내장식 및 내장 목공사업",12257.0,"경기 남양주시 경춘로476번길 16, 207호 (다산동)",경기,남양주시,,,,N,N,N,N,20210112.0,1101117747871.0,이*호,6.0,4,20241231,4,경기 남양주시 다산동 3096-3번지 207호
1208827752,(주)아이우디,소상공인,주식회사,C32099,그 외 기타 가구 제조업,12047.0,경기 남양주시 오남읍 양지로대대울2길 13-48 (양지리),경기,남양주시,,,,N,N,N,Y,20200306.0,1101117417424.0,김*원,7.0,9,20241231,9,경기 남양주시 오남읍 양지리 797-3번지
3318800732,(주)엠에이치더블유,소상공인,주식회사,C32029,기타 목재가구 제조업,12031.0,경기 남양주시 수동면 비룡로586번길 101-56 (운수리),경기,남양주시,070 42856415,,031 624 0789,N,N,N,Y,20170414.0,2841110172456.0,탁*수,24.0,24,20250519,24,경기 남양주시 수동면 운수리 36-4번지
1408196180,(주)사람과통신,소상공인,주식회사,F42322,내부 통신배선 공사업,12248.0,"경기 남양주시 다산순환로 20, 2층 제씨에이02-003호 (다산동,다산현대프리미어캠퍼스)",경기,남양주시,,,,N,N,N,N,20160421.0,2841110156179.0,김*영,7.0,6,20241231,6,경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 2층 제씨에이02-003호
5228700419,(주)가구타운,소상공인,주식회사,G47520,가구 소매업,12241.0,경기 남양주시 진건읍 고재로 155 (배양리),경기,남양주시,031 527 2656,gagootown@naver.com,031 577 8976,N,N,N,Y,20160217.0,2841110153498.0,김*극,4.0,4,20241231,4,경기 남양주시 진건읍 배양리 311번지
3038179439,(주)더오성,소상공인,주식회사,F42412,"도배, 실내장식 및 내장 목공사업",12034.0,경기 남양주시 수동면 모꼬지로 188-1 (송천리),경기,남양주시,031 594 2249,osung519@naver.com,031 593 2243,N,N,N,Y,20171124.0,2841110182611.0,오*민,5.0,5,20241231,5,경기 남양주시 수동면 송천리 5-37번지
3618702578,(주)엘에이치케어,소기업,주식회사,G46443,화장품 및 화장용품 도매업,12248.0,"경기 남양주시 다산순환로 20, 에이에이동 제8층 37호, 54호 (다산동,다산현대프리미어캠퍼스)",경기,남양주시,,,,N,N,Y,Y,20220708.0,1101118360226.0,홍*영,8.0,9,20241231,9,"경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 에이에이동 제8층 37호, 54호"
2888801475,(주)스카이피플,소기업,주식회사,G47312,통신기기 소매업,12069.0,"경기 남양주시 진접읍 해밀예당3로 52, 104호 (금곡리,으뜸프라자)",경기,남양주시,,,,N,N,Y,Y,20191223.0,2841110221360.0,최*민,17.0,13,20241231,13,경기 남양주시 진접읍 금곡리 1096번지 으뜸프라자 104호
1288615523,(주)이명전기건설,소상공인,주식회사,F42201,배관 및 냉ㆍ난방 공사업,12036.0,"경기 남양주시 오남읍 경복대로 120-90, 2동 104호 (양지리)",경기,남양주시,031 529 8748,,02 474 9749,N,N,N,N,20060901.0,2811110116499.0,한*수,17.0,8,20241231,8,경기 남양주시 오남읍 양지리 18-5번지 2동 104호
5848601234,(주)제이팩,소상공인,주식회사,C22231,"플라스틱 포대, 봉투 및 유사제품 제조업",,,경기,남양주시,,,,N,N,N,Y,20181022.0,2841110198246.0,김*자,9.0,8,20241231,8,경기 남양주시 화도읍 재재기로71번길 106-81
7808802460,(주)투케이글로벌,소상공인,주식회사,C20493,접착제 및 젤라틴 제조업,12202.0,"경기 남양주시 와부읍 수레로 715, 4동 (월문리)",경기,남양주시,,,,N,N,Y,Y,20220321.0,2841110371561.0,김*,3.0,5,20250410,5,경기 남양주시 와부읍 월문리 106번지 4동
1328177673,(주)신용건업,소상공인,주식회사,F42420,유리 및 창호 공사업,12048.0,경기 남양주시 오남읍 양지로80번길 34 (오남리),경기,남양주시,031 528 2073,,,N,N,N,Y,20080609.0,2841110073456.0,이*숙,7.0,7,20241231,7,경기 남양주시 오남읍 오남리 585번지
3798101087,(주)드림에코이엔지,소상공인,주식회사,F42202,건물용 기계 장비 설치 공사업,12235.0,경기 남양주시 경춘로885번길 29-1 (금곡동),경기,남양주시,,,,N,N,N,N,20180620.0,2841110192420.0,이*름,6.0,6,20241231,6,경기 남양주시 금곡동 698-3번지
8778700814,(주)베스트공조,중기업,주식회사,C34019,기타 일반 기계 및 장비 수리업,12071.0,경기 남양주시 진접읍 내각2로32번길 12-1 (내각리),경기,남양주시,,,,N,N,N,N,20170315.0,2841110170880.0,이*호,8.0,7,20241231,7,경기 남양주시 진접읍 내각리 726-8번지
2148772161,(주)비에스아이시스템,소상공인,주식회사,C26429,기타 무선 통신장비 제조업,12248.0,"경기 남양주시 다산순환로 20, A동 529호, 530호 (다산동,현대프리미어캠퍼스)",경기,남양주시,02 33950072,hypark@bsisystem.co.kr,02 33950074,N,N,Y,Y,20050518.0,1101113231381.0,박*용,8.0,6,20250602,6,"경기 남양주시 다산동 6143번지 현대프리미어캠퍼스 A동 529호, 530호"
1718101561,현대셔터(주),소기업,주식회사,C25111,"금속 문, 창, 셔터 및 관련제품 제조업",12073.0,경기 남양주시 진접읍 양지로281번길 96-42 (연평리),경기,남양주시,02 22862311,,02 22934416,N,N,N,Y,20191118.0,2842110094111.0,김*숙,10.0,10,20241231,10,경기 남양주시 진접읍 연평리 361-1번지
2178114396,(주)썬버드산업,소기업,주식회사,C29269,"기타 섬유, 의복 및 가죽 가공 기계 제조업",12090.0,경기 남양주시 별내면 송산로373번길 19 (광전리),경기,남양주시,02 949 2524,sunbird@sunbird.co.kr,02 949 2543,N,N,N,Y,19980311.0,1101111521966.0,정*일,12.0,11,20231231,11,경기 남양주시 별내면 광전리 618번지
2508101700,(주)로뎀,소상공인,주식회사,C17902,위생용 종이제품 제조업,12240.0,경기 남양주시 석실로653번길 33 (금곡동),경기,남양주시,,,,N,N,N,Y,20191206.0,2841110220453.0,조*일,4.0,5,20241231,5,경기 남양주시 금곡동 580-5번지
1278175289,동해기계공업(주),소상공인,주식회사,C29241,건설 및 채광용 기계장비 제조업,12090.0,"경기 남양주시 별내면 송산로 588, 2층",경기,남양주시,031 865 5134,,,N,N,N,N,20020605.0,1158110007744.0,조*표,3.0,4,20241231,4,경기 남양주시 별내면 광전리 255번지 2층
2048632525,(주)티알지에프엔알,소기업,주식회사,M73302,상업용 사진 촬영업,12047.0,경기 남양주시 오남읍 양지로대대울1길 15-24 (양지리),경기,남양주시,7044406520,cocoti7@lycos.co.kr,02 62804428,Y,N,N,N,20120208.0,1101114791574.0,이*식,15.0,13,20241231,13,경기 남양주시 오남읍 양지리 777-2번지
2048653874,(주)태인코리아,소기업,주식회사,G46441,의약품 도매업,12007.0,"경기 남양주시 진접읍 봉현로81번길 26, (543-1,543-2번지) (장현리)",경기,남양주시,02 491 4273,,02 491 4274,N,Y,N,N,20141001.0,1101115528603.0,안*기,6.0,6,20241231,6,"경기 남양주시 진접읍 장현리 543-1번지 (543-1,543-2번지)"
2068176785,극동방염(주),소기업,주식회사,C16103,"목재 보존, 방부처리, 도장 및 유사 처리업",12284.0,"경기 남양주시 다산지금로 202, A동 9층 42호 (다산동,현대테라타워디아이엠씨)",경기,남양주시,02 444 9119,kdf119@naver.com,02 452 9119,Y,Y,N,Y,20021216.0,1101112674003.0,주*성,17.0,17,20251027,17,경기 남양주시 다산동 6250번지 현대테라타워디아이엠씨 A동 9층 42호
2068625883,(주)누리제어시스템,소기업,주식회사,C28123,배전반 및 전기 자동제어반 제조업,12248.0,"경기 남양주시 다산순환로 20, 제8층 제이에이08-031호 (다산동,다산현대프리미어캠퍼스)",경기,남양주시,02 22015782,nurisys@paran.com,02 447 5402,Y,Y,N,Y,20080619.0,1101113918608.0,박*진,22.0,21,20241231,21,경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 제8층 제이에이08-031호
2068645967,(주)네이처에프앤비,소상공인,주식회사,G46311,과실류 도매업,12204.0,경기 남양주시 와부읍 석실로316번길 11 (덕소리),경기,남양주시,02 464 1323,naturefnb@hanmail.net,02 464 1324,Y,N,N,N,20100818.0,1101114415017.0,박*재,4.0,4,20250418,4,경기 남양주시 와부읍 덕소리 326-10번지
2076663354,제일정밀,소기업,개인기업,C30331,자동차용 신품 동력전달장치 제조업,12204.0,경기 남양주시 와부읍 석실로317번길 15-1 (덕소리),경기,남양주시,031 521 5184,,,N,Y,N,Y,19921215.0,,이*호,,23,20210804,23,경기 남양주시 와부읍 덕소리 297-2번지
2118890226,(주)이아즈,소상공인,주식회사,F42412,"도배, 실내장식 및 내장 목공사업",12196.0,경기 남양주시 화도읍 폭포로242번안길 60 (창현리),경기,남양주시,02 34468277,iazz2013@gmail.com,02 64558277,Y,N,N,N,20130205.0,1101115061330.0,이*열,10.0,9,20241231,9,경기 남양주시 화도읍 창현리 64-26번지
2148666342,성진종합건설(주),소상공인,주식회사,F42139,기타 옥외 시설물 축조 관련 전문공사업,12126.0,"경기 남양주시 퇴계원읍 경춘북로520번길 5, 2층 (퇴계원리)",경기,남양주시,02 34862225,,02 581 3050,Y,N,N,N,20000810.0,1101112047169.0,정*준,8.0,9,20241231,9,경기 남양주시 퇴계원읍 퇴계원리 315-7번지 2층
2170639309,광산스틸,소상공인,개인기업,C25111,"금속 문, 창, 셔터 및 관련제품 제조업",12047.0,경기 남양주시 오남읍 양지로삭다니1길 52-2 (양지리),경기,남양주시,031 529 1057,,,N,Y,N,N,20070410.0,,김*학,,6,20241231,6,경기 남양주시 오남읍 양지리 586-8번지
2178129394,(주)홍익특수유리,소상공인,주식회사,F42420,유리 및 창호 공사업,12047.0,경기 남양주시 오남읍 양지로281번길 78-27 (양지리),경기,남양주시,031 528 0350,,031 528 0228,N,Y,N,N,20090826.0,1101114166008.0,홍*자,7.0,8,20241231,8,경기 남양주시 오남읍 양지리 581-1번지
2328800852,(주)영흥금속,소기업,주식회사,C25111,"금속 문, 창, 셔터 및 관련제품 제조업",12139.0,경기 남양주시 진건읍 진관로545번길 50 (진관리),경기,남양주시,,,,Y,Y,N,N,20180207.0,2842110085631.0,박*용,9.0,10,20241231,10,경기 남양주시 진건읍 진관리 967-5번지
1140769078,하나로팩,소기업,개인기업,G46324,낙농품 및 동·식물성 유지 도매업,12202.0,경기 남양주시 와부읍 수레로640번길 58 (월문리),경기,남양주시,02  535 2515,,,N,Y,N,N,20140203.0,,김*래,,5,20020418,5,경기 남양주시 와부읍 월문리 125-3번지
1198674213,젝스컴퍼니(주),소상공인,주식회사,C26310,컴퓨터 제조업,12106.0,"경기 남양주시 순화궁로 249, 지식산업센터-2동 11층 엠1127호 (별내동)",경기,남양주시,050 52540802,,,Y,N,N,Y,20130703.0,1101115173242.0,이*호,6.0,4,20250905,4,경기 남양주시 별내동 975-1번지 지식산업센터-2동 11층 엠1127호
1208738887,(주)한국시험공사,소기업,주식회사,C27219,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",12140.0,"경기 남양주시 진건읍 사릉로 163-126, 2층 (사능리)",경기,남양주시,031 511 1240,ktc3707@naver.com,02 64421258,N,Y,N,Y,20090319.0,1101114063379.0,전*연,24.0,24,20241231,24,경기 남양주시 진건읍 사능리 172-102번지 2층
1258177262,신성로지스(주),소기업,주식회사,H52992,"화물운송 중개, 대리 및 관련 서비스업",12030.0,경기 남양주시 수동면 남가로 1726 (입석리),경기,남양주시,032 889 9971,,,Y,N,N,N,20080924.0,1313110085203.0,황*용,18.0,19,20241231,19,경기 남양주시 수동면 입석리 38-19번지
1268613271,쿠폰큐(주),소기업,주식회사,M71399,그 외 기타 광고 관련 서비스업,12106.0,"경기 남양주시 순화궁로 282, 7층 705호 (별내동,에이스하이엔드타워)",경기,남양주시,02 332 8777,soso0126@onecoupon.co.kr,02 332 8756,Y,N,N,Y,20080626.0,1357110068207.0,김*한,6.0,6,20241231,6,경기 남양주시 별내동 974번지 에이스하이엔드타워 7층 705호
1272589225,태강피케이지,소상공인,개인기업,C15129,가방 및 기타 보호용 케이스 제조업,12031.0,경기 남양주시 수동면 남가로1607번길 31 (운수리),경기,남양주시,031 542 6989,,,N,Y,N,N,20040128.0,,김*두,,4,20241231,4,경기 남양주시 수동면 운수리 4-12번지
1288619169,(주)삼환전기산업,소상공인,주식회사,C28422,일반용 전기 조명장치 제조업,12129.0,경기 남양주시 진건읍 독정로273번길 31-25 (송능리),경기,남양주시,031 977 0077,samhwan77@naver.com,031 977 0038,Y,Y,N,Y,20050721.0,2811110098861.0,이*형,7.0,5,20241231,5,경기 남양주시 진건읍 송능리 57-6번지
1320136613,삼남엔지니어링,소상공인,개인기업,C25941,볼트 및 너트류 제조업,12031.0,"경기 남양주시 수동면 남가로 1522-16 (가,나,다,라동) (운수리)",경기,남양주시,031 593 6612,,031 593 8226,N,Y,N,Y,19970210.0,,정*홍,,5,20250813,5,"경기 남양주시 수동면 운수리 181-6번지 (가,나,다,라동)"
1320772135,씨에이치정공,소기업,개인기업,C25932,일반철물 제조업,12192.0,"경기 남양주시 화도읍 경춘로2515번길 54, 외 8필지 (구암리)",경기,남양주시,031 593 4221,,031 593 5561,N,Y,Y,Y,19880815.0,,손*민,,10,20241231,10,경기 남양주시 화도읍 구암리 403-2번지 외 8필지
1320790832,동영화섬,소기업,개인기업,C13104,연사 및 가공사 제조업,12189.0,경기 남양주시 화도읍 경춘로지현1길 63 (월산리),경기,남양주시,031 594 4121,dyhs4121@nate.com,031 594 4130,N,Y,N,N,19940401.0,,김*희,,11,20090611,11,경기 남양주시 화도읍 월산리 327번지
